date,year,prices,market_caps,total_volumes,v_porcentual_d
2022-04-20,2022,0.9529000000000001,30551736663.589764,715780087.2814221,1.664355062413314
2022-04-21,2022,0.9373,30042032727.31392,759001703.42081,-1.637107776261948
2022-04-22,2022,0.9107000000000001,29145834793.02836,789238228.4975466,-2.8379387602688544
2022-04-23,2022,0.9077000000000001,29120277968.189747,671459995.0565001,-0.329416932030302
2022-04-24,2022,0.8896000000000001,28579847077.376633,391087546.4628008,-1.9940508978737448
2022-04-25,2022,0.8862,28439931064.51925,435930790.6698441,-0.38219424460432805
2022-04-26,2022,0.8991,28810400546.189293,1092611693.058392,1.4556533513879533
2022-04-27,2022,0.8277,26572384250.95359,937366070.2346098,-7.941274607941273
2022-04-28,2022,0.8409000000000001,26970724275.016724,861148771.4233253,1.594780717651334
2022-04-29,2022,0.8429000000000001,27003290038.699406,766789277.9472404,0.23784040908549908
2022-04-30,2022,0.8062,25935835072.437836,794628783.3191725,-4.354015897496744
2022-05-01,2022,0.7581,24181808100.757812,787135961.9484397,-5.96626147357976
2022-05-02,2022,0.7903,25340561982.793995,861447579.8262467,4.247460757156052
2022-05-03,2022,0.7831,25069143084.12341,738951709.0952619,-0.9110464380614913
2022-05-04,2022,0.7728,24780988986.160595,595809898.2305807,-1.3152854041629358
2022-05-05,2022,0.8959,28751156734.12401,1380775100.6168277,15.929089026915122
2022-05-06,2022,0.793,25432773607.18915,1660085406.1522262,-11.48565688134836
2022-05-07,2022,0.7861,26584156717.79846,1197670447.3587244,-0.8701134930643173
2022-05-08,2022,0.7641,25894707553.5098,715282757.3563074,-2.7986261289912218
2022-05-09,2022,0.741,25075364017.607323,994024088.1894656,-3.023164507263454
2022-05-10,2022,0.6163000000000001,20913667251.20072,2106558355.2155027,-16.828609986504716
2022-05-11,2022,0.6294000000000001,21201814151.975883,2117411074.7098064,2.1255881875709814
2022-05-12,2022,0.5164,16938551696.595608,2453060222.833718,-17.953606609469354
2022-05-13,2022,0.47540000000000004,16116047160.540085,2590169979.449191,-7.9395817195972
2022-05-14,2022,0.5299,17889561170.318428,1791950376.7542849,11.464030290281869
2022-05-15,2022,0.5411,18236404472.773064,975136542.4123154,2.1136063408190298
2022-05-16,2022,0.5977,20211047769.939224,922868708.5418024,10.460173720199585
2022-05-17,2022,0.5573,18840988244.349674,1094571216.4104033,-6.759243767776479
2022-05-18,2022,0.5794,19627472575.983555,826573979.047094,3.965548178718814
2022-05-19,2022,0.507,17162201162.922491,806419307.0242981,-12.495685191577499
2022-05-20,2022,0.5349,18099222175.634266,830096519.4678719,5.502958579881656
2022-05-21,2022,0.5184,17533911904.7754,634853511.547018,-3.084688726864848
2022-05-22,2022,0.5295,17907559108.18683,356628251.0442333,2.141203703703698
