date,prices,market_caps,total_volumes
2021-01-29,0.5653,701298033.8840876,334335853.177449
2021-01-30,0.5536,679014559.1033908,549271213.0960737
2021-01-31,0.6357,778687982.9047999,506469098.9933986
2021-02-01,0.7974,983970518.7903799,1017489546.1939392
2021-02-02,0.7788,954452928.7997241,668552305.2485119
2021-02-03,0.7575000000000001,930576746.9934144,391013762.11637676
2021-02-04,0.8269000000000001,1015994986.0206879,417679981.85596377
2021-02-05,0.8122,997624281.814528,432186092.2794672
2021-02-06,0.9468000000000001,1162485238.4982002,686346435.2211053
2021-02-07,0.8656,1057428970.2051176,385012352.30711347
2021-02-08,0.9134,1115734884.9775012,474005927.7802557
2021-02-09,0.9738,1185948731.9932952,544726125.9210836
2021-02-10,1.0544,1294499919.2512958,373570203.5975678
2021-02-11,1.2589000000000001,1518013599.395835,1004368807.5166174
2021-02-12,2.0466,2492621450.6668987,3539946563.2591157
2021-02-13,2.2541,2788080075.0201344,4096531298.109403
2021-02-14,2.344,2878164921.147251,1251509363.2732148
2021-02-15,2.1865,2678080347.3063235,1088588018.1639295
2021-02-16,2.1265,2575637720.5003276,1272739022.4526927
2021-02-17,2.0694,2539272893.8933387,552673634.1689477
2021-02-18,2.1866,2672242440.076456,714258146.3149848
2021-02-19,2.2996,2815683191.0304856,775393692.13763
2021-02-20,2.1806,2640763907.6763563,568847374.8849552
2021-02-21,2.3188,2771467854.4268217,1358788786.499732
2021-02-22,2.2818,2792862802.1127086,581538847.6794846
2021-02-23,2.0295,2473689361.080102,1101462794.9061818
2021-02-24,1.6926999999999999,2038196885.7282705,1239165181.5140986
2021-02-25,1.8991,2305020295.5114,762502720.9515091
2021-02-26,1.7185000000000001,2107347735.6528494,525025881.421407
2021-02-27,1.7304,2105436962.7326834,576846718.6255445
2021-02-28,1.6969,2082799539.3117723,310006923.1315499
2021-03-01,1.5749,1929983574.4877796,376336948.9339375
2021-03-02,1.9118,2320697237.9847307,515310901.68822235
2021-03-03,1.8331,2237801593.6735516,514132630.46362466
2021-03-04,1.9763000000000002,2429881929.4333878,585042822.1750213
2021-03-05,1.8648,2288592306.1024427,395741137.9487059
2021-03-06,1.8417,2246696167.71788,310320248.3497071
2021-03-07,1.8008000000000002,2205921406.925334,196116686.9290962
2021-03-08,1.8832,2307525129.6573734,292993179.7484545
2021-03-09,1.9071,2335150868.5215178,339943589.8194407
2021-03-10,2.1309,2610663679.272117,767989508.4917268
2021-03-11,2.0312,2486948342.060618,534252479.2001581
2021-03-12,1.9122,2337434530.5589104,477900934.2261898
2021-03-13,1.7309999999999999,2108257744.8455036,527077847.14133286
2021-03-14,1.7949000000000002,2197845857.795792,461900214.58526254
2021-03-15,1.7421,2153761026.425063,276193815.56499445
2021-03-16,1.716,2110190648.8036,361458570.72068924
2021-03-17,1.7193,2089978723.1417685,349714014.12280107
2021-03-18,1.7309,2116247970.851672,248988260.7828915
2021-03-19,1.6876,2073807993.2149048,293278751.936418
2021-03-20,1.6982,2080033025.0166535,239187395.81714705
2021-03-21,1.7208,2112548009.0074084,404671190.2855169
2021-03-22,1.6988,2076698107.6348042,285022750.4021544
2021-03-23,1.5583,1919245676.6075857,323984553.72490984
2021-03-24,1.5108000000000001,1847384873.420298,240994539.1677169
2021-03-25,1.38,1719852735.119425,275469229.2571326
2021-03-26,1.3356,1629392919.919835,264228860.9954997
2021-03-27,1.5567,1907867268.6660635,259022796.47909665
2021-03-28,1.4657,1798952184.5721498,222602947.22844282
2021-03-29,1.8079,2218790269.840703,733381120.7794757
2021-03-30,1.7707000000000002,2165433197.849228,511215224.22833246
2021-03-31,1.7645,2160502754.6177735,485192893.10078067
2021-04-01,1.7172,2103712374.364874,363756842.1648202
2021-04-02,1.7761,2181654244.489084,447698765.30844027
2021-04-03,1.8844,2314924270.624263,545134959.4046458
2021-04-04,1.6814,2074361331.1046317,435505281.6176361
2021-04-05,1.7616,2160284063.5338945,253949294.23965493
2021-04-06,1.8173,2226353919.8061166,408513356.21690243
2021-04-07,1.7635,2156542071.767474,374350147.9905317
2021-04-08,1.6589,2055052659.1236742,382289423.4182457
2021-04-09,1.7519,2141575616.1561346,216356937.02488256
2021-04-10,1.7389999999999999,2133544432.7311697,213232829.60667253
2021-04-11,1.8961000000000001,2330731473.000869,490786918.50868773
2021-04-12,1.9022000000000001,2321444018.5965204,324863414.02507466
2021-04-13,2.0204,2481726806.3798537,977358064.550315
2021-04-14,1.9295,2365767579.7912507,524190215.693708
2021-04-15,2.0254,2485747655.9842496,759143852.4166527
2021-04-16,2.0924,2562988254.1056857,510136742.5323552
2021-04-17,1.9987,2453562984.3680987,448477493.394208
2021-04-18,1.9439000000000002,2381292841.8411827,349527115.1644794
2021-04-19,1.7057,2089446233.343691,746319737.1119713
2021-04-20,1.5630000000000002,1934114220.8725104,322747531.2554364
2021-04-21,1.5745,1933927377.0243893,374359448.11200964
2021-04-22,1.5319,1890382089.5981855,327373241.8527073
2021-04-23,1.4258,1749679005.6296935,338961472.9008996
2021-04-24,1.3926,1697763201.5999458,475539096.285393
2021-04-25,1.2543,1551398624.1267598,155089547.71305516
2021-04-26,1.2552,1532208351.8219938,144562047.76504895
2021-04-27,1.4539,1776020768.8719585,221981665.63312733
2021-04-28,1.5517,1892940581.0319417,214712613.65827346
2021-04-29,1.5335,1867147953.2022812,263390000.1903593
2021-04-30,1.496,1838926954.7804742,208183201.2811362
2021-05-01,1.5558,1902559775.4845018,228327364.22473627
2021-05-02,1.6600000000000001,2034152734.7427626,380432566.8521532
2021-05-03,1.6108,1973399129.4191575,222742013.14477196
2021-05-04,1.591,1953678052.256833,242190271.6094719
2021-05-05,1.4268,1768772850.8628697,280892977.4614093
2021-05-06,1.5385,1888492760.4007428,231555839.51994234
2021-05-07,1.6028,1966374986.7364368,456509021.8014074
2021-05-08,1.5983,1957893274.6871476,450208765.91719306
2021-05-09,1.5808,1929423023.5147414,242076822.25203356
2021-05-10,1.5352999999999999,1880271344.1184368,235341227.40473598
2021-05-11,1.3875,1704424204.0652308,334114031.91406786
2021-05-12,1.4631,1797440996.724546,251907169.29890797
2021-05-13,1.2817,1630747385.7792037,348112441.0468255
2021-05-14,1.3102,1597993386.2830813,332278787.78677833
2021-05-15,1.3626,1668696555.5478036,190653556.94190276
2021-05-16,1.3114,1613019067.6958032,424135133.3459687
2021-05-17,1.3017,1581754684.8736036,252032279.1239343
2021-05-18,1.1948,1475835790.0082285,309003650.06089234
2021-05-19,1.2281,1496465971.0560231,211997210.35564476
2021-05-20,0.7649,947901563.5982659,462475278.8990935
2021-05-21,0.9032,1096641757.5442674,326369437.2305545
2021-05-22,0.8368,1032429397.9604092,293864582.9244009
2021-05-23,0.7923,969355613.2760755,185118307.66761556
2021-05-24,0.6579,798414313.7957075,277437522.80551445
2021-05-25,0.8210000000000001,1002481250.8258045,289956449.7676205
2021-05-26,0.8192,1004830802.0257888,211462493.621705
2021-05-27,0.8433,1031527627.1767669,209688088.4676999
2021-05-28,0.7691,944364468.4905775,193532532.14201215
2021-05-29,0.6525000000000001,800329162.7309309,212481960.2304348
2021-05-30,0.6279,774436823.984646,120156954.57610238
2021-05-31,0.7376,904907402.2241611,149552251.99908298
2021-06-01,0.7928000000000001,973801080.0802964,271035410.8371332
2021-06-02,0.7673,941088758.5741662,147484581.79774302
2021-06-03,0.7684000000000001,941012986.2497014,105774937.19385558
2021-06-04,0.9557,1172040112.2860544,306491272.20231193
2021-06-05,0.8058000000000001,990791525.9759288,271962192.24983793
2021-06-06,0.7536,917869640.4419258,153471169.5514253
2021-06-07,0.7809,956563232.1658281,104717468.75886643
2021-06-08,0.6907,852134190.688024,161399331.8035088
2021-06-09,0.6963,855237643.844582,171264246.5565923
2021-06-10,0.71,870401037.5633174,179926437.07136667
2021-06-11,0.6651,815558038.3039693,111658652.21773253
2021-06-12,0.6146,752265014.0109357,87916166.20664778
2021-06-13,0.6048,744252902.3521241,79064442.27958514
2021-06-14,0.6899000000000001,838673302.9346433,104281957.07451397
2021-06-15,0.6826,834419579.1142434,161487700.81068894
2021-06-16,0.7216,885514925.5886683,174345250.39296535
2021-06-17,0.6772,828413764.7930945,190427743.4272146
2021-06-18,0.6867000000000001,837308107.5629375,101225482.44606292
2021-06-19,0.6127,752808926.3545743,107090859.69763051
2021-06-20,0.6051000000000001,1749670490.1524243,87215414.23342466
2021-06-21,0.6435000000000001,1867017395.3609855,107004062.36167637
2021-06-22,0.5097,1494449683.0589104,130469884.77190097
2021-06-23,0.4903,1420521840.1808565,150381878.371386
2021-06-24,0.6048,1742075562.216529,166987889.78720385
2021-06-25,0.6008,1742315777.8135521,111176772.91299091
2021-06-26,0.5369,1557977617.1388996,100731424.07287881
2021-06-27,0.5419,1565006978.560637,77732429.87053952
2021-06-28,0.5584,1615261416.8711996,67647155.99381334
2021-06-29,0.5709000000000001,1655169574.964196,95425545.74871598
2021-06-30,0.5786,1681226870.5844808,121802427.5488882
2021-07-01,0.5895,1708266542.661784,90210303.45672943
2021-07-02,0.5427000000000001,1571006964.5301054,73490041.47288951
2021-07-03,0.5967,1726029665.8780758,83233619.8877115
2021-07-04,0.6777000000000001,1954486645.238093,222377609.5522304
2021-07-05,0.7194,2087549034.863576,237405413.21992558
2021-07-06,0.7429,2160632778.3781476,370933571.1248011
2021-07-07,0.7049000000000001,2042654515.1565137,195530026.65146428
2021-07-08,0.7097,2056499864.1849732,174925920.44377992
2021-07-09,0.6532,1892255592.7890477,145394180.38575426
2021-07-10,0.6930000000000001,2008271320.8307488,126462754.08218475
2021-07-11,0.6862,1988696116.8206658,94130205.24558885
2021-07-12,0.7118,2063662990.3317435,128367679.98174056
2021-07-13,0.6776,1960561927.7413957,97853431.37862945
2021-07-14,0.6322,1830995753.079251,76941942.0670036
2021-07-15,0.6379,1844294938.2348404,76906590.27413179
2021-07-16,0.5964,1722753305.3526833,72723038.70405445
2021-07-17,0.5799000000000001,1677404653.518483,59136482.06824974
2021-07-18,0.5592,1621078137.4790022,50058995.53885076
2021-07-19,0.5558000000000001,1612985149.0952294,41849241.05800137
2021-07-20,0.5085000000000001,1489249077.0701065,57936136.19199884
2021-07-21,0.4963,1438427837.9017715,59671399.35908486
2021-07-22,0.5555,1604199619.094616,88464966.04575507
2021-07-23,0.5561,1611481481.4510174,69870149.68927042
2021-07-24,0.5538000000000001,1603006257.93112,83046401.10818341
2021-07-25,0.5495,1592449417.6856759,131921269.95436417
2021-07-26,0.5435,1574887931.511908,99028817.48859707
2021-07-27,0.5496,1600014758.9169424,221591656.82303098
2021-07-28,0.5655,1635630007.238088,107783794.6602236
2021-07-29,0.5592,2636837326.745352,94880642.66889322
2021-07-30,0.5895,2784189333.549731,159213059.54292867
2021-07-31,0.5971000000000001,2816778093.4014807,110726070.04423368
2021-08-01,0.6305000000000001,2980506343.87292,142850810.18489152
2021-08-02,0.6599,3103421917.063246,269515705.78425103
2021-08-03,0.6949000000000001,3264100218.9289355,167062815.0595931
2021-08-04,0.6485000000000001,3059271937.084597,137745570.19295245
2021-08-05,0.6681,3161950910.4921703,113736454.95607741
2021-08-06,0.7002,3301858895.4268684,161818401.27430436
2021-08-07,0.7019000000000001,3313176562.3190923,141686902.0328221
2021-08-08,0.7304,3436749371.9004,197623374.29240766
2021-08-09,0.6698000000000001,3163453402.37562,138602541.9286903
2021-08-10,0.7085,3319937066.5142164,176628397.04848838
2021-08-11,0.7466,3511789990.3627205,226795972.76953164
2021-08-12,0.7988000000000001,3767543971.5469313,343867453.11411583
2021-08-13,0.8757,4087575516.6635823,433873542.79863113
2021-08-14,0.9247000000000001,4330120159.453843,364381797.71607786
2021-08-15,0.8991,4238508973.6460958,246897867.19002205
2021-08-16,0.8989,4238271716.223499,187434760.98011425
2021-08-17,0.858,4089972923.7979217,213636508.633366
2021-08-18,0.8679,4134074789.450907,499429351.593318
2021-08-19,0.8611000000000001,4075456466.795959,311404591.91203827
2021-08-20,0.964,4626688887.045411,341278499.3757263
2021-08-21,1.0385,5119600347.3997755,530411769.20261234
2021-08-22,0.9924000000000001,4937315705.516461,278644790.2419808
2021-08-23,1.0668,5297817632.46828,267466496.06471476
2021-08-24,1.025,5094225429.574017,234839659.44474047
2021-08-25,0.9274,4597638624.577446,289158467.60518485
2021-08-26,0.9530000000000001,4737613146.600581,249920614.67336875
2021-08-27,0.8784000000000001,4371961447.961371,242432735.8651343
2021-08-28,0.9209,4571415315.179832,182513408.45949435
2021-08-29,0.9158000000000001,4530240721.685674,133037724.11085778
2021-08-30,0.9212,4583570963.326087,133958521.0233616
2021-08-31,0.8525,4188716391.1306796,145171870.75497934
2021-09-01,0.8571000000000001,4246111745.121623,161896435.4212643
2021-09-02,0.9212,4555590169.121108,192737015.60675612
2021-09-03,0.9107000000000001,4512563575.040532,160145463.3414009
2021-09-04,0.9139,4530089171.151117,142322106.19314197
2021-09-05,0.9538000000000001,4726675335.385851,188468035.2237146
2021-09-06,1.0219,5056481501.71771,302316996.3841299
2021-09-07,1.0681,5287346620.058974,433771902.39583623
2021-09-08,0.8293,4111661981.336596,555919249.4043362
2021-09-09,0.8201,4073348283.3635607,296800619.21478283
2021-09-10,0.8542000000000001,4242015149.201824,286294150.6306744
2021-09-11,0.8078000000000001,4000468637.18833,221748235.14638734
2021-09-12,0.8708,4305218150.720841,218776854.32254443
2021-09-13,0.9217000000000001,4571942205.37037,195191861.41436073
2021-09-14,0.8422000000000001,4152184018.2441397,199111564.4937303
2021-09-15,0.8588,4252195724.0382276,146763300.80770192
2021-09-16,0.905,4491409940.47577,146893533.63337648
2021-09-17,0.86,4256794380.5019174,162876715.16374692
2021-09-18,0.8186,4065309296.7581143,124332309.08146092
2021-09-19,0.833,4127140095.8118844,89622459.20617196
2021-09-20,0.8139000000000001,4034142812.1485987,73484463.1077204
2021-09-21,0.7007,3455638873.1547537,195806725.14096433
2021-09-22,0.6516000000000001,3215358228.6366596,131257320.40872207
2021-09-23,0.7369,3643041859.9307265,129492465.57248244
2021-09-24,0.7325,3630825442.4458976,101638281.99802642
2021-09-25,0.6906,3425995225.859909,225726015.73469505
2021-09-26,0.6847000000000001,3390832633.792123,97263653.60792881
2021-09-27,0.6729,3335146267.038363,158248577.9835143
2021-09-28,0.6611,3299267232.3833632,130000365.18915421
2021-09-29,0.6261,3109291168.030406,94849751.92250259
2021-09-30,0.6352,3145674288.4015055,81390424.04847763
2021-10-01,0.6459,3205374124.4913745,74974468.53803754
2021-10-02,0.7075,3505733086.1966295,142864659.9070231
2021-10-03,0.7276,3604486689.4568996,113589385.88842307
2021-10-04,0.7376,3659089472.467145,110633313.31835884
2021-10-05,0.7148,3554448323.3507795,98922802.17220925
2021-10-06,0.7584000000000001,3758083795.470213,152474429.3285101
2021-10-07,0.719,3564361973.0103602,148153416.70993483
2021-10-08,0.7205,3570389341.7112117,105832974.42593682
2021-10-09,0.7116,3526220594.8304396,93886712.89322859
2021-10-10,0.7453000000000001,3697205195.3723555,87170818.65819953
2021-10-11,0.6823,3384033676.95796,81296101.5063808
2021-10-12,0.6793,3364341279.103594,73484857.20031191
2021-10-13,0.6748000000000001,3348801075.7180233,82960091.43514004
2021-10-14,0.704,3490716736.101821,104715953.51846395
2021-10-15,0.7157,3543841683.8340397,107055669.41314518
2021-10-16,0.8115,4026434060.954011,396015574.80878955
2021-10-17,0.8028000000000001,3994585784.8158536,352727976.7113919
2021-10-18,0.778,3855353324.1934094,145118654.20361856
2021-10-19,0.7691,3797559208.190444,105098636.04441684
2021-10-20,0.7822,3865917582.5832314,95545000.95979899
2021-10-21,0.8785000000000001,4355463121.97286,303730880.34127784
2021-10-22,0.9345,4656738410.07726,418641815.24296135
2021-10-23,0.9064000000000001,4494179314.679126,322324075.13096577
2021-10-24,0.8905000000000001,4404299971.011893,105623785.77481158
2021-10-25,0.9426,4667415359.165798,259880550.22620612
2021-10-26,1.037,5144590673.902815,599188473.4490426
2021-10-27,1.0787,5365041205.914518,548230050.4853348
2021-10-28,0.934,4643858114.847239,527456236.6648588
2021-10-29,0.9451,4667975015.433603,307003424.9673144
2021-10-30,0.9698,4833061048.265902,259605474.83556265
2021-10-31,0.9194,4549635897.468797,165210071.46989977
2021-11-01,1.033,5133298178.074355,504859128.8468146
2021-11-02,0.9952000000000001,4931988044.996032,268207562.95289224
2021-11-03,0.9909,4883634243.364392,161138196.1946014
2021-11-04,0.9912000000000001,4918654258.947243,229975277.59107637
2021-11-05,1.0499,5145911117.920463,349355454.4145192
2021-11-06,1.0719,5318132422.8780365,477469656.6233571
2021-11-07,1.0664,5270899019.02141,224051877.5951352
2021-11-08,1.1109,5471326854.334947,239264263.75702417
2021-11-09,1.1306,5567399408.42326,290489980.1000688
2021-11-10,1.2098,6046696211.781388,820377338.4358608
2021-11-11,1.0881,5378114592.984778,489842873.9786554
2021-11-12,1.115,5524497293.837329,276540592.82633805
2021-11-13,1.0775,5322434951.5024185,228066199.95712507
2021-11-14,1.1011,5465937174.3707905,151961082.53393996
2021-11-15,1.0714,5305192015.655664,121843627.85853219
2021-11-16,1.0276,5112948029.2327,169021899.90032202
2021-11-17,0.9293,4618257893.745703,289453481.27967966
2021-11-18,0.937,4624134259.640876,205830252.2774286
2021-11-19,0.8664000000000001,4295988369.933013,289449180.72490597
2021-11-20,0.9558000000000001,4719701899.735028,159958980.56276682
2021-11-21,0.9687,4802184076.445719,113628406.97901802
2021-11-22,0.9301,4634264365.373903,121763577.67341492
2021-11-23,0.8774000000000001,4345905178.996922,155232533.8475166
2021-11-24,0.9012,4470514220.062671,171806215.8132397
2021-11-25,0.8664000000000001,4295645188.840384,154957274.98734528
2021-11-26,0.9194,4561710173.414672,187066185.880624
2021-11-27,0.8527,4241256599.4501867,620606898.1798271
2021-11-28,1.0162,4958967517.929175,778506290.649951
2021-11-29,1.0007,4959633652.175155,524482127.08500946
2021-11-30,0.965,4799982640.10199,190222838.46315596
2021-12-01,0.9183,4562938989.5421715,182751784.72179303
2021-12-02,0.9205000000000001,4565397225.695879,177878792.71949568
2021-12-03,0.8982,4457454018.0885315,133824779.1429874
2021-12-04,0.8618,4282691914.940479,151357925.54687265
2021-12-05,0.7312000000000001,3610398335.8592806,315931979.1822627
2021-12-06,0.6873,3398855517.8054957,126407938.91272375
2021-12-07,0.7044,3492498530.923093,172147078.64617574
2021-12-08,0.6895,3412533471.6148696,112796496.75732224
2021-12-09,0.7552,3725769562.588221,224631265.72825584
2021-12-10,0.6874,3439036681.8804793,158279526.79617015
2021-12-11,0.6419,3219202410.2657905,113240659.15342511
2021-12-12,0.6692,3312039482.7079034,75079261.76055749
2021-12-13,0.685,3389300477.401711,78263021.3274672
2021-12-14,0.5989,2961763622.199525,100451441.00793931
2021-12-15,0.6357,3147440586.258363,103340161.93118243
2021-12-16,0.6414000000000001,3361965563.2866893,153107969.04856667
2021-12-17,0.6146,3221892629.6600647,103918850.37950274
2021-12-18,0.5908,3108079242.816617,133438934.76059477
2021-12-19,0.6082000000000001,3192257745.2496023,97177184.89893991
2021-12-20,0.6408,3379758566.893042,160015935.65076482
2021-12-21,0.6222,3283041008.368543,171972580.80812672
2021-12-22,0.7107,3732968799.457012,189717651.57955736
2021-12-23,0.6950000000000001,3653363666.4963746,150238394.92318714
2021-12-24,0.736,3866101047.4023576,145216111.71377406
2021-12-25,0.6970000000000001,3654485092.6419854,118767237.98789658
2021-12-26,0.7222000000000001,3804420911.386368,85530036.16437219
2021-12-27,0.7368,3859290062.7427397,123028840.0173404
2021-12-28,0.7379,3891088746.0212774,123450711.56105453
2021-12-29,0.6659,3516785129.4378967,125257559.64514008
2021-12-30,0.6325000000000001,3283194334.0720043,117450784.83210917
2021-12-31,0.645,3382956953.3561387,89777457.12069993
2022-01-01,0.6454000000000001,3412594969.190235,109962762.92017931
2022-01-02,0.6669,3482458842.3172917,60905146.02510423
2022-01-03,0.6765,3558812347.2770247,97183587.08064327
2022-01-04,0.6589,3474118492.0812035,130428537.47866172
2022-01-05,0.6805,3647285299.765865,190763553.07054162
2022-01-06,0.6353,3352283693.730049,246352181.83944452
2022-01-07,0.6378,3366414971.461148,154658477.12114975
2022-01-08,0.5953,3138758168.688735,204182241.04563075
2022-01-09,0.5732,3032018729.9365873,138109255.1747368
2022-01-10,0.5851000000000001,3071077902.995598,91650623.47978742
2022-01-11,0.5435,2852979999.885163,139651333.96355012
2022-01-12,0.5689000000000001,2988679348.775546,106821333.32616168
2022-01-13,0.5949,3123779465.578135,114962860.68950869
2022-01-14,0.5750000000000001,3035446897.688841,150702558.28151408
2022-01-15,0.5804,3046052584.397429,102797251.0787352
2022-01-16,0.5959,3137317135.131563,72093701.46965869
2022-01-17,0.589,3095133321.87331,66414230.13108376
2022-01-18,0.5491,2885491622.0992947,90684110.02742945
2022-01-19,0.5314,2794493269.6495447,118000620.58070417
2022-01-20,0.5244,2765855065.2198052,107329636.71878438
2022-01-21,0.4998,2654725110.158661,115030446.89226499
2022-01-22,0.4334,2279584276.1045604,210880759.034922
2022-01-23,0.4163,2182881143.6484704,151065882.4897239
2022-01-24,0.41440000000000005,2176375085.7826533,104207490.07511723
2022-01-25,0.39330000000000004,2073197804.2830014,115602910.79376386
2022-01-26,0.41540000000000005,2567553063.4437447,89351424.20627171
2022-01-27,0.4042,2500200397.0383344,109006280.78684926
2022-01-28,0.40540000000000004,2479659255.328777,81512042.60465595
2022-01-29,0.4147,2548591285.7813263,73810986.14513992
2022-01-30,0.4103,2519238418.011592,61377711.031439684
2022-01-31,0.3996,2457910566.9750643,58638939.43664527
2022-02-01,0.41040000000000004,2523114595.67135,59600235.77323306
2022-02-02,0.44010000000000005,2720553026.4857683,92631338.32846905
2022-02-03,0.4058,2495318786.5627317,78602130.4124037
2022-02-04,0.4056,2486326427.313622,58259550.42918891
2022-02-05,0.4398,2690900339.031076,76841058.74212989
2022-02-06,0.4496,2780817910.206242,75383305.25576283
2022-02-07,0.4731,2901868920.989988,61648522.03427328
2022-02-08,0.5061,3123990597.894534,116251602.76675293
2022-02-09,0.47490000000000004,2925312098.5335846,134121924.9654819
2022-02-10,0.4878,3009925611.5236945,83102287.40822676
2022-02-11,0.46190000000000003,2841523036.5248647,109073872.8150653
2022-02-12,0.4183,2574853295.770427,77954623.14425309
2022-02-13,0.4188,2567413686.436939,54645077.10980984
2022-02-14,0.40890000000000004,2521790586.0705647,49895037.956197016
2022-02-15,0.4056,2499579102.3548317,57276243.379744545
2022-02-16,0.49210000000000004,3073596085.33412,220079548.41827637
2022-02-17,0.4872,3019221515.6461177,177005207.6096534
2022-02-18,0.43660000000000004,2689476311.5174494,136096096.483638
2022-02-19,0.4137,2553811544.1386504,94626169.87267847
2022-02-20,0.4183,2566629037.3450933,60851183.98275245
2022-02-21,0.3942,2433778424.909848,79807725.85894662
2022-02-22,0.3574,2203338954.320604,129199026.84337309
2022-02-23,0.3835,2358749433.196718,103164237.9314987
2022-02-24,0.3559,2198928808.1670427,86850297.47228031
2022-02-25,0.3598,2212830455.6593475,180185306.0335109
2022-02-26,0.36050000000000004,2218813002.2482934,160761786.0076992
2022-02-27,0.34750000000000003,2126389475.4114687,109695802.98265074
2022-02-28,0.33790000000000003,2081301789.5335426,121322067.73663343
2022-03-01,0.37670000000000003,2316668755.6769333,113596112.29712154
2022-03-02,0.37610000000000005,2318029766.001863,113328218.8382694
2022-03-03,0.3738,2303495832.7138686,105479024.49415424
2022-03-04,0.36560000000000004,2253978809.523384,81813757.01856208
2022-03-05,0.3397,2090640401.8167245,71207485.32348396
2022-03-06,0.3477,2139395271.3006546,51783652.25705708
2022-03-07,0.3297,2031782064.7409446,49746526.694489494
2022-03-08,0.33030000000000004,2039088452.7171907,89597972.3090315
2022-03-09,0.3351,2064216696.1420841,108910230.77157359
2022-03-10,0.34700000000000003,2139102021.4252768,91556876.11192419
2022-03-11,0.3261,2007491342.3182297,80580078.40106209
2022-03-12,0.3196,1973881770.4669304,81314964.66275637
2022-03-13,0.3196,1972945143.8098087,38045527.42365444
2022-03-14,0.3356,2068052229.8116827,150569873.82455534
2022-03-15,0.3658,2237343736.0812206,161492518.40201324
2022-03-16,0.4237,2626582540.886875,392109991.2492403
2022-03-17,0.4535,2681042205.196239,366288241.7961112
2022-03-18,0.4096,2525497091.8584046,204305639.787836
2022-03-19,0.4123,2538452603.357306,183156484.54560596
2022-03-20,0.41050000000000003,2523608570.2984147,165194749.8124602
2022-03-21,0.3901,2410020788.925927,133057795.56061368
2022-03-22,0.41400000000000003,2552235131.684663,195940230.37766474
2022-03-23,0.4096,2520285555.608231,192100165.2277435
2022-03-24,0.4242,2611001377.142193,140468079.92132917
2022-03-25,0.43620000000000003,2687702025.385293,136995640.5212993
2022-03-26,0.40940000000000004,2520823082.005526,173645891.0308875
2022-03-27,0.4106,2535577319.595597,89312341.5235175
2022-03-28,0.4297,2640648585.120624,119063555.76212849
2022-03-29,0.43570000000000003,2934151422.5752525,304278621.3013622
2022-03-30,0.4897,3257614903.4412265,324269301.6224842
2022-03-31,0.4806,3226330854.3774834,258297322.8919928
2022-04-01,0.4696,3123937330.3095255,309982096.0789635
2022-04-02,0.4843,3237892083.1349926,379844812.1746441
2022-04-03,0.5116,3467655888.6821394,753039174.1277566
2022-04-04,0.5169,3458174620.075767,403797015.41272366
2022-04-05,0.49350000000000005,3305897074.240178,328481003.9712398
