date,year,prices,market_caps,total_volumes,v_porcentual_d
2021-05-20,2021,35.7588,9921711894.075151,2921072601.0062203,-36.37450624532934
2021-05-21,2021,44.5257,12171270499.157091,2519340039.6724825,24.516762307459985
2021-05-22,2021,38.4316,10430110171.295877,1807465387.1299965,-13.686702286544616
2021-05-23,2021,31.6146,8668570148.20386,1134738458.8461702,-17.73800726485497
2021-05-24,2021,24.7676,6741153859.711209,1988074629.747088,-21.657715106311638
2021-05-25,2021,30.985500000000002,8456340961.644993,1351443455.141726,25.104975855553224
2021-05-26,2021,30.0064,8200361459.252724,934610971.7223821,-3.1598650981910947
2021-05-27,2021,35.6503,9637728345.153328,1118628986.9193478,18.80898741601793
2021-05-28,2021,33.6593,9223068939.871315,662066528.4413192,-5.58480573796013
2021-05-29,2021,29.0219,7915741496.510311,624114420.0451146,-13.777470119699464
2021-05-30,2021,27.5572,7555682949.616899,402043440.13746035,-5.0468783918351185
2021-05-31,2021,28.5623,7786190305.535411,385506550.2941925,3.6473226597767416
2021-06-01,2021,32.6621,8921358871.643251,556481220.8582711,14.353886066598287
2021-06-02,2021,30.9852,8466375153.864945,451120119.86649257,-5.134085071076278
2021-06-03,2021,34.188,9317118424.38306,526537332.91262364,10.336547771193993
2021-06-04,2021,39.7067,10988660955.92941,1003176056.3730243,16.14221364221362
2021-06-05,2021,37.5992,10271428908.065245,1090388198.6913736,-5.307668479123162
2021-06-06,2021,39.34,10611364493.458803,1151594281.2540836,4.6298857422498285
2021-06-07,2021,42.2599,11508207254.494314,825017874.7335211,7.422216573462115
2021-06-08,2021,38.1947,10637505878.18168,942584607.2080762,-9.619521106296991
2021-06-09,2021,41.4171,11375166576.681133,1825252143.252731,8.436772641230327
2021-06-10,2021,42.0777,11544497584.210085,1272173444.9534538,1.5949933723027554
2021-06-11,2021,41.206,11231058225.872488,624242377.7255889,-2.0716436497241975
2021-06-12,2021,36.0904,9831892846.255322,558803764.8352512,-12.4146968888026
2021-06-13,2021,36.5684,10095207879.649364,584578781.8182625,1.3244519318156511
2021-06-14,2021,38.8204,10521989454.932697,488535747.5349405,6.1583224860808805
2021-06-15,2021,39.6441,10808680336.53195,564059144.821838,2.1218225469083363
2021-06-16,2021,39.6995,10852976029.829046,508646352.88739556,0.13974336660436126
2021-06-17,2021,39.5477,10781816203.272686,636535388.3933998,-0.3823725739618977
2021-06-18,2021,39.3272,10638298323.849005,472927528.3029236,-0.5575545480520971
2021-06-19,2021,36.6241,10008182630.914902,481564015.6061824,-6.873359913749266
2021-06-20,2021,35.2605,9621683962.87426,302280531.1963374,-3.7232314241169018
2021-06-21,2021,35.2843,9611623563.108702,507507928.94648,0.06749762482098909
2021-06-22,2021,26.5954,7439425733.837019,836901347.2188203,-24.62539996542371
2021-06-23,2021,26.7292,7157859824.732246,1371341088.6752522,0.5030945201049741
2021-06-24,2021,30.879,8377496849.572571,1203441656.8115778,15.525343070499687
2021-06-25,2021,31.4405,8585542319.490724,732654201.7448984,1.8183879011625992
2021-06-26,2021,29.2373,7985242401.768215,737663786.9399918,-7.007522145004053
2021-06-27,2021,29.3748,7914659494.026683,639618006.1446898,0.4702896642302834
2021-06-28,2021,31.6747,8602431238.497906,572104299.6430303,7.82950011574548
2021-06-29,2021,33.1142,9040653316.656572,674515112.3947256,4.544636571143523
2021-06-30,2021,33.9229,9355893411.033453,645572532.2254869,2.442154725163226
2021-07-01,2021,35.8344,9784660089.64145,791091273.1745555,5.634836644272756
2021-07-02,2021,33.5562,9145093164.974165,663491276.6668489,-6.35757819302124
2021-07-03,2021,33.9589,9219660440.797184,607351754.6625379,1.2000762899255557
2021-07-04,2021,34.4655,9395489549.381342,462037406.3577414,1.4918033269628816
2021-07-05,2021,34.4488,9396692749.038607,424937662.01328224,-0.04845425135280301
2021-07-06,2021,33.1201,9033978686.400785,436664234.535345,-3.857028401569862
2021-07-07,2021,34.2912,9343669279.576614,499801292.4695335,3.5359192756060587
2021-07-08,2021,36.6573,9995196544.250605,727575218.1716276,6.900020996640532
2021-07-09,2021,33.5141,9137574846.549248,691932146.2056346,-8.574554045169725
2021-07-10,2021,33.5319,9138440436.827877,454190333.1445893,0.0531119737662733
2021-07-11,2021,31.9392,8716478997.829847,415853889.1192226,-4.749805409177532
2021-07-12,2021,32.1233,8760359617.466415,296169725.62816095,0.5764076745817137
