date,year,prices,market_caps,total_volumes,v_porcentual_d
2021-03-20,2021,533.482,9967655436.749086,4073139577.36293,0.5558560918924815
2021-03-21,2021,537.682,10087523319.361057,3940851176.648579,0.7872805455479304
2021-03-22,2021,525.659,9823305336.754288,3751637564.467828,-2.2360800621929022
2021-03-23,2021,509.857,9581623848.108385,4292896055.2124887,-3.0061313513133014
2021-03-24,2021,512.898,9566749356.3529,4465510161.305833,0.596441747391907
2021-03-25,2021,475.875,8948436252.836838,4015265614.4533043,-7.218394300621178
2021-03-26,2021,473.291,8835406677.333946,4072667815.666063,-0.5429997373259776
2021-03-27,2021,507.918,9472829222.585854,3981631098.173787,7.316217718063522
2021-03-28,2021,500.369,9373412352.988096,3519541019.4940047,-1.4862635307273941
2021-03-29,2021,497.185,9259482486.439125,3655192462.631618,-0.6363303881735338
2021-03-30,2021,518.222,9674400007.123417,3925660475.501103,4.231221778613592
2021-03-31,2021,524.457,9795809463.586245,3931556160.3863635,1.2031523169606873
2021-04-01,2021,540.167,10136792990.462706,4887152846.482906,2.9954791336563424
2021-04-02,2021,556.508,10399178181.913015,5006426472.074506,3.0251755475621422
2021-04-03,2021,581.758,10882659469.708347,5373858990.1998205,4.537221387653001
2021-04-04,2021,532.756,10004717420.427013,4796829937.6405,-8.423090013373269
2021-04-05,2021,559.835,10461191808.161516,4241821570.7454963,5.082814646855227
2021-04-06,2021,639.85,11898040286.455723,6703035614.860888,14.292604070842296
2021-04-07,2021,663.629,12401540441.188137,7237138908.868605,3.7163397671329257
2021-04-08,2021,620.797,11684000996.48534,7738808197.706892,-6.454208601492706
2021-04-09,2021,642.766,12006340847.744967,5633528647.028065,3.53883797763197
2021-04-10,2021,632.251,11842528757.836529,4858235782.238809,-1.6358986007349419
2021-04-11,2021,669.66,12528853937.379051,5313064111.348799,5.916795702972388
2021-04-12,2021,687.303,12848373923.753536,6094325103.17126,2.63462055371384
2021-04-13,2021,673.059,12586504351.064478,5388129050.185708,-2.0724483961222395
2021-04-14,2021,747.395,13983945638.147295,6943300069.969751,11.0444998135379
2021-04-15,2021,818.677,15382883005.744127,10065037678.950134,9.537393212424483
2021-04-16,2021,863.944,16152311194.209833,8162518126.255541,5.529286886036844
2021-04-17,2021,1125.531,21130987173.275017,19003128875.95279,30.278235626383186
2021-04-18,2021,1009.531,19002658679.90625,15151412270.785961,-10.3062465627335
2021-04-19,2021,963.591,18152060771.921192,14749731730.87398,-4.550627964866849
2021-04-20,2021,891.374,16742566610.558779,11142299100.878878,-7.494569791540185
2021-04-21,2021,943.628,17822469213.046776,11541408959.076822,5.8621857940662325
2021-04-22,2021,914.852,17192472545.53199,9526156965.336168,-3.0495067971700762
2021-04-23,2021,860.868,16149906326.959448,9847425722.788565,-5.900845164026524
2021-04-24,2021,836.374,15609428731.718924,10277110313.417757,-2.845267799476814
2021-04-25,2021,768.118,14505169923.64596,6359045179.383298,-8.1609423535404
2021-04-26,2021,757.001,14170307521.245861,5959106185.285396,-1.4473036694882868
2021-04-27,2021,848.441,15884593268.499212,6870719091.463357,12.07924428105116
2021-04-28,2021,885.689,16596380053.387457,6799675909.977217,4.390169734843075
2021-04-29,2021,908.509,16975725319.0124,7209218265.679983,2.5765251685410995
2021-04-30,2021,880.467,16484635337.829767,6235136945.577646,-3.0865957299267333
2021-05-01,2021,993.666,18575543738.932743,7755534805.2489195,12.85669991038847
2021-05-02,2021,1004.496,18861921204.017033,7066367764.179078,1.0899034484424197
2021-05-03,2021,973.489,18207840826.786716,6633128990.904197,-3.0868216498622147
2021-05-04,2021,1020.41,19149281701.899208,7803398024.669615,4.819879834286778
2021-05-05,2021,951.314,18104349234.28842,9357725875.855972,-6.771395811487535
2021-05-06,2021,1452.369,26882250490.177193,18502773335.482765,52.66978095560455
2021-05-07,2021,1525.727,28469850203.463554,18270593990.99241,5.050920255114244
2021-05-08,2021,1354.675,25241278926.15611,11148812829.390425,-11.21117998173986
2021-05-09,2021,1399.49,26155461063.16135,9007429774.169085,3.308173547160753
2021-05-10,2021,1425.247,26698451209.302967,8122341725.018736,1.8404561661748309
2021-05-11,2021,1343.419,25228674307.88394,11729521439.486824,-5.7413206272316275
2021-05-12,2021,1547.082,28875566993.582073,11506698175.734882,15.160050587344687
2021-05-13,2021,1245.302,24463063570.167778,10513960301.532497,-19.506399790056385
2021-05-14,2021,1258.211,23351291742.717327,12334977545.935488,1.0366160176407124
2021-05-15,2021,1310.235,24571593223.12174,7431940344.355618,4.1347595911973345
2021-05-16,2021,1175.604,22067415457.495758,7346276130.148187,-10.275332287719364
2021-05-17,2021,1178.169,22078095628.789097,7616541481.82869,0.21818571559810707
2021-05-18,2021,1078.798,20362729700.65477,9043845109.629566,-8.434358738007885
2021-05-19,2021,1099.708,20398957614.973255,6896503202.180879,1.9382683319769
2021-05-20,2021,722.45,13778854981.000038,10018649901.785435,-34.30528831289761
2021-05-21,2021,814.896,15272853349.891733,8317285609.238746,12.796179666412888
2021-05-22,2021,676.075,12722665104.217604,7538918544.392533,-17.03542537943491
2021-05-23,2021,631.854,11843287828.604422,5543094126.31331,-6.540842362163957
2021-05-24,2021,560.819,10391316890.256392,6419794015.860653,-11.242312306323942
2021-05-25,2021,749.924,14133975068.117441,6209575811.630552,33.71943532583597
2021-05-26,2021,716.33,13455644452.587229,5916642108.603381,-4.479653938265738
2021-05-27,2021,765.212,14302714285.915627,4583900713.602773,6.823949855513511
2021-05-28,2021,747.231,14064572372.734438,4190343701.267816,-2.349806328180948
2021-05-29,2021,689.815,12933652436.35939,4896508335.711075,-7.68383538691515
2021-05-30,2021,653.494,12384771069.642832,3965332282.374185,-5.265324760986645
2021-05-31,2021,662.564,12366919891.450594,3285371866.891173,1.3879239901207763
2021-06-01,2021,705.691,13287925750.040928,3579242937.42451,6.509107044753426
2021-06-02,2021,689.742,12958746456.287617,3474451921.8462267,-2.2600543297278897
2021-06-03,2021,698.613,13091664623.078815,2789560748.294742,1.2861330758457745
2021-06-04,2021,719.131,13536633231.331955,4756392331.592057,2.9369622380345017
2021-06-05,2021,672.687,12629109813.16338,4107957499.866929,-6.4583504257221485
2021-06-06,2021,647.987,12119214532.554493,4608296274.173495,-3.6718414359129925
2021-06-07,2021,655.071,12252660127.20009,4112070816.4471674,1.0932318086628312
2021-06-08,2021,592.01,11278447893.881617,4131886187.5335536,-9.626590094814159
2021-06-09,2021,597.966,11222585673.458937,5040603141.82019,1.0060640867552983
2021-06-10,2021,634.679,11923840336.451859,4904612517.178991,6.13964673576759
2021-06-11,2021,601.565,11338665304.012217,4243951844.361072,-5.217440627466785
2021-06-12,2021,577.116,10769798876.014744,3895606191.3674016,-4.06423246033264
2021-06-13,2021,582.252,10978082950.234898,4158545990.3576226,0.8899424032603465
2021-06-14,2021,612.746,11496130846.372179,4004370971.558063,5.237251224555695
2021-06-15,2021,640.364,11995896630.590967,4296564808.82835,4.507250965326581
2021-06-16,2021,631.356,11843923527.959959,4359671175.395147,-1.4066999394094615
2021-06-17,2021,592.168,11117049151.202171,4039845615.503093,-6.206957722742789
2021-06-18,2021,600.218,11208536215.5143,3953930413.4383397,1.359411518352882
2021-06-19,2021,564.312,10601917387.306292,4029183702.5814924,-5.982159815267107
2021-06-20,2021,554.998,10433830015.160994,3611447922.8981094,-1.6505053941791026
2021-06-21,2021,558.569,10482947429.103407,3851559420.243294,0.6434257420747214
2021-06-22,2021,460.977,8728712829.123589,4092013700.578835,-17.471789519289473
2021-06-23,2021,441.253,8235164363.040051,4443587093.644592,-4.278738418619577
2021-06-24,2021,472.271,8862130085.010666,3690311689.038837,7.029527278001524
2021-06-25,2021,485.332,9115041904.321217,3524402470.0166507,2.7655731560904506
2021-06-26,2021,460.252,8655224309.516113,3677922707.9026866,-5.167596614276415
2021-06-27,2021,454.772,8535722556.822248,3571420859.86402,-1.1906520775575191
2021-06-28,2021,476.575,8920640173.400583,3589959602.3048477,4.7942705355650705
2021-06-29,2021,502.602,9392369767.861761,3681116042.730482,5.46126003252374
2021-06-30,2021,524.643,9859684823.94871,4057687140.0046935,4.385378490336311
2021-07-01,2021,527.926,9895601021.678457,3906660697.654168,0.6257588493508992
2021-07-02,2021,500.428,9388193405.949785,3899940586.851629,-5.208684550486254
2021-07-03,2021,496.96,9318650089.956036,3387165899.2079206,-0.6930067861910194
2021-07-04,2021,504.824,9470139980.026703,3006565118.893362,1.5824211204121141
2021-07-05,2021,531.288,9993399872.765709,3670283591.527744,5.242223032185467
2021-07-06,2021,507.658,9535476764.04349,3708169980.9925385,-4.447681859932839
2021-07-07,2021,509.731,9572045185.357811,3407723798.4031525,0.408345776093344
2021-07-08,2021,509.764,9571887563.827637,3667118455.990293,0.006474002954504066
2021-07-09,2021,491.998,9242815750.097034,3652300391.00372,-3.485142144207909
2021-07-10,2021,506.435,9493856587.519743,3563636303.1002884,2.934361521794804
2021-07-11,2021,497.934,9359135139.585115,3247344469.609241,-1.678596463514559
2021-07-12,2021,498.647,9370822197.080025,3228170812.845845,0.14319166797205352
2021-07-13,2021,481.454,9034185777.93763,3357075124.152902,-3.4479300988474737
2021-07-14,2021,464.089,8737406982.681273,3165082657.1933894,-3.6067827871406166
2021-07-15,2021,467.552,8782367534.04184,3189783983.80448,0.7461930793446925
2021-07-16,2021,454.65,8552178544.906389,3317532729.9438,-2.759479159537348
2021-07-17,2021,438.503,8238773960.05794,3136923651.8505855,-3.551523149675573
2021-07-18,2021,437.433,8236750477.032158,2976262128.448702,-0.24401201360081393
2021-07-19,2021,440.307,8268084641.752362,2967851288.054456,0.6570149028537031
2021-07-20,2021,418.402,7868907003.286078,2990123487.7942386,-4.9749379410275125
2021-07-21,2021,401.819,7543604691.4440155,3128813179.3012357,-3.963413176801256
2021-07-22,2021,432.648,8097600406.595327,3149075123.3534346,7.672359943158491
2021-07-23,2021,443.532,8329055530.435002,2912295305.7163177,2.515670938037373
2021-07-24,2021,455.201,8556468214.549923,2957662827.417543,2.6309262916768272
