date,year,prices,market_caps,total_volumes,v_porcentual_d,MM65
2021-07-17,2021,1.5043,42751688.15842003,537118.3310267794,-5.490984482000371,2.1790784615384617
2021-07-18,2021,1.4674,41691837.919364266,792702.4937092888,-2.4529681579472107,2.139838461538462
2021-07-19,2021,1.4921,42262028.97887683,265941.6954635275,1.6832492844486735,2.0983938461538463
2021-07-20,2021,1.3889,39002618.9384532,832133.6348817692,-6.9164265129682985,2.0611338461538464
2021-07-21,2021,1.4298,39976877.84156703,1204711.3967561624,2.9447764417884548,2.029455384615385
2021-07-22,2021,1.8319,51693354.27319503,2441110.5589648224,28.12281437963353,2.010573846153846
2021-07-23,2021,1.8613,52753433.386495665,1052232.4156617736,1.6048910966755647,1.9764061538461537
2021-07-24,2021,1.8957000000000002,53842078.931222774,3045948.4722779593,1.8481706334282588,1.9687015384615383
2021-07-25,2021,1.8442,52338378.945353396,583346.5111154602,-2.7166745793110736,1.9490784615384615
2021-07-26,2021,1.8615,52890034.174357615,273967.5647213985,0.938076130571508,1.9437830769230768
2021-07-27,2021,1.8841,53934757.85476345,598222.8154055898,1.2140746709642825,1.9432523076923078
2021-07-28,2021,1.9004,53980980.030291155,429877.71759971615,0.8651345469985694,1.9461815384615384
2021-07-29,2021,1.9474,54664616.484691806,458722.3407526607,2.473163544516943,1.9394184615384615
2021-07-30,2021,2.1578,61242762.09712182,1060986.7339610057,10.804149121906125,1.9314600000000002
2021-07-31,2021,2.6099,74040418.90246375,5658166.401781754,20.951895449068502,1.9315492307692308
2021-08-01,2021,3.5193,100023435.01411235,8314772.798082945,34.84424690601171,1.9505446153846155
2021-08-02,2021,3.8493,109539410.92130856,11972729.535314085,9.37686471741539,1.9819046153846154
2021-08-03,2021,3.721,106016370.10215878,4368748.118831571,-3.3330735458395044,2.0127446153846154
2021-08-04,2021,3.5701,101452041.89431325,6828309.751850784,-4.055361461972584,2.037976923076923
2021-08-05,2021,4.4768,127226777.44458981,10377911.703709621,25.397047701745045,2.0710276923076925
2021-08-06,2021,5.1115,144847330.7124713,11909464.656487735,14.177537526804862,2.1163307692307693
2021-08-07,2021,4.9533000000000005,140733959.86157733,14086806.8617168,-3.0949819035508197,2.156486153846154
2021-08-08,2021,5.1016,144729144.814773,13635776.101798145,2.9939636202127806,2.1981815384615384
2021-08-09,2021,4.4892,128009914.2966586,8049266.9246802535,-12.004077152265957,2.2327615384615385
2021-08-10,2021,5.1257,142737057.9132894,8985351.91978973,14.178472779114305,2.2782938461538462
2021-08-11,2021,4.9068000000000005,139386915.92244974,5597439.201413696,-4.2706362057865155,2.320826153846154
2021-08-12,2021,4.7977,136441040.61629122,6042704.655038876,-2.223445015081127,2.3567953846153844
2021-08-13,2021,4.4052,123665947.76314089,2491831.5055823633,-8.181003397461284,2.383952307692308
2021-08-14,2021,4.9346,139891014.15968645,3982275.066959494,12.017615545264682,2.4159415384615386
2021-08-15,2021,4.9786,140910462.61476997,1542324.867635837,0.8916629514043706,2.4495830769230764
2021-08-16,2021,4.8712,138404665.4952027,3549359.626865299,-2.1572329570561988,2.4891492307692307
2021-08-17,2021,4.2778,122911172.84426922,11286194.507512936,-12.181803251765476,2.5200923076923076
2021-08-18,2021,3.7356,106598743.73392583,3988192.66536463,-12.674739352003373,2.541190769230769
2021-08-19,2021,5.2218,148428592.68651628,18263305.98352735,39.78477353035657,2.582526153846154
2021-08-20,2021,5.8969000000000005,162443355.76926723,15218168.89529963,12.928492090849897,2.63754
2021-08-21,2021,6.3322,179718570.23272276,14712600.232608706,7.38184469806169,2.704035384615384
2021-08-22,2021,6.3612,176951618.3931742,6739960.0491536185,0.4579766905656868,2.769563076923077
2021-08-23,2021,5.6152,231766575.82499912,6314509.2386107575,-11.72734704143873,2.8262707692307694
2021-08-24,2021,6.0472,249500381.717646,7769025.064555904,7.693403618749106,2.8889876923076923
2021-08-25,2021,5.4688,226852910.23133835,7848208.502593646,-9.564757243021571,2.9428107692307695
2021-08-26,2021,6.0151,248077423.23121727,10519876.25635462,9.98939438267994,3.0132907692307693
2021-08-27,2021,5.5843,230404263.8505309,4902203.756974116,-7.161975694502177,3.0769615384615383
2021-08-28,2021,6.2342,258087251.09829304,6843185.420589701,11.637985065272293,3.147518461538462
2021-08-29,2021,5.9312000000000005,245871799.62768772,4332484.345046455,-4.860286805043145,3.2122276923076925
2021-08-30,2021,5.8935,244300989.04049367,1947541.6134307575,-0.6356217966010269,3.2801046153846154
2021-08-31,2021,5.0051,209400238.55436602,5790677.759483496,-15.074234325952329,3.3348400000000002
2021-09-01,2021,5.1727,214125504.93325615,6929897.777652864,3.348584443867253,3.3896707692307695
2021-09-02,2021,5.5145,228111415.84892154,7224918.155823756,6.607767703520406,3.448532307692308
2021-09-03,2021,5.2684,218759241.47597194,4764892.3824366415,-4.462779943784567,3.5029646153846152
2021-09-04,2021,5.3384,238504288.32192567,6274745.752362062,1.3286766380684822,3.559269230769231
2021-09-05,2021,4.8498,217941973.8447635,3235470.14841651,-9.152555072680958,3.609667692307693
2021-09-06,2021,4.7841000000000005,214706049.48563713,2383793.1836334676,-1.354695038970677,3.659518461538462
2021-09-07,2021,4.5728,205620597.9377197,17416469.140919235,-4.416713697456165,3.7049738461538464
2021-09-08,2021,4.2352,190012821.22211224,8840244.155572534,-7.382785164450667,3.743687692307692
2021-09-09,2021,5.0264,224705751.00028634,10892350.847313724,18.681526256139016,3.796512307692308
2021-09-10,2021,5.5317,248750375.96857676,11507383.161816685,10.052920579341084,3.851132307692308
2021-09-11,2021,5.5528,272175872.91956216,17235662.008643895,0.38143789431821506,3.903970769230769
2021-09-12,2021,5.9103,289772334.84608847,3669818.5376045736,6.438193343898568,3.964636923076924
2021-09-13,2021,5.6003,275509562.8779246,6165262.3194322055,-5.245080621965048,4.0201
2021-09-14,2021,5.395,264344061.35576934,3479598.9877980375,-3.6658750424084507,4.072986153846154
2021-09-15,2021,5.7496,280256524.8753794,10621816.957580775,6.572752548656169,4.1319061538461535
2021-09-16,2021,5.1737,253553163.44772083,16762078.137669677,-10.016348963406152,4.184335384615385
2021-09-17,2021,5.8141,284737094.0140082,10045333.42272179,12.377988673483188,4.248807692307692
